帧号,球员ID,画面X,画面Y,雷达X,雷达Y,真实X(米),真实Y(米),队伍
4,7,1580.65,370.44,-7926.11,27648.19,105.0,8.65,1
4,15,1408.4,1080.0,-26287.45,86133.34,89.46,68.0,1
4,16,416.55,309.86,-132018.03,22654.93,0.0,3.58,0
4,18,736.8,798.73,-97879.08,62949.68,28.89,44.47,0
4,2,1351.26,704.78,-32378.24,55206.37,84.31,36.62,3
4,5,1183.93,635.36,-50215.18,49484.41,69.22,30.81,3
4,1,857.44,570.95,-85019.09,44174.93,39.77,25.42,3
4,4,1132.4,441.01,-55708.52,33465.28,64.57,14.55,3
4,10,924.9,267.02,-77828.38,19124.37,45.85,0.0,3
4,6,890.74,425.9,-81468.95,32219.47,42.77,13.29,3
4,11,662.43,627.7,-105807.27,48852.89,22.18,30.17,3
4,8,616.22,469.1,-110733.04,35780.35,18.01,16.9,3
4,3,980.23,340.72,-71930.1,25198.9,50.84,6.16,3
4,14,1190.4,511.34,-49525.57,39261.89,69.8,20.44,3
5,7,1579.41,370.13,3853.43,10700.42,105.0,15.27,1
5,15,1408.79,1080.0,-4085.2,28854.73,83.53,68.0,1
5,16,417.13,307.94,-34976.28,5444.53,0.0,0.0,0
5,1,852.78,571.64,-21170.58,13742.26,37.33,24.1,3
5,2,1350.19,704.71,-4884.45,18793.62,81.37,38.78,3
5,4,1129.92,440.95,-11458.61,11164.91,63.59,16.62,3
5,10,923.68,267.25,-17842.48,5950.68,46.33,1.47,3
5,8,615.21,467.96,-28824.17,10273.45,16.64,14.03,3
5,6,889.8,422.76,-19464.13,9938.47,41.95,13.05,3
5,11,659.75,625.61,-27819.52,14561.72,19.35,26.48,3
5,5,1180.98,637.06,-10354.83,16486.21,66.58,32.07,3
5,3,979.79,340.26,-16185.86,8047.16,50.81,7.56,3
5,14,1188.79,500.13,-9666.29,12906.0,68.44,21.67,3
5,18,736.12,802.48,-25806.16,19455.28,24.8,40.7,3
6,7,1579.66,369.15,7432.75,5613.1,105.0,25.52,1
6,20,1457.11,887.0,3905.96,10036.44,81.24,56.54,0
6,15,1408.09,1080.0,2552.53,11671.39,72.12,68.0,1
6,21,322.03,591.57,-8150.58,2635.82,0.0,4.65,0
6,1,850.45,573.14,-1906.6,4599.49,42.07,18.42,3
6,2,1347.8,704.17,3369.73,7857.2,77.62,41.26,3
6,8,615.02,469.29,-4234.91,2660.07,26.38,4.82,3
6,4,1129.0,441.97,1876.53,4480.85,67.56,17.58,3
6,10,923.03,265.72,185.08,1972.86,56.17,0.0,3
6,5,1178.53,634.93,1673.69,6514.35,66.2,31.84,3
6,6,889.98,421.43,-831.02,3318.31,49.32,9.43,3
6,3,978.53,342.29,523.15,2924.95,58.44,6.68,3
6,11,658.63,626.13,-4360.51,4326.43,25.54,16.5,3
6,14,1186.84,504.39,2299.08,5307.88,70.41,23.38,3
6,18,735.86,803.92,-4178.46,6328.01,26.76,30.54,3
7,7,1578.94,369.51,8498.83,4089.15,105.0,46.66,1
7,20,1456.9,886.72,5635.72,5867.75,56.42,62.27,0
7,15,1408.71,1080.0,4552.59,6521.24,38.05,68.0,1
7,16,418.43,303.97,2848.78,-1227.18,9.14,0.0,0
7,1,846.46,572.35,3875.44,1822.87,26.56,26.77,3
7,2,1346.49,701.94,5871.12,4565.61,60.42,50.84,3
7,8,614.51,467.19,3144.74,349.66,14.16,13.84,3
7,5,1175.34,641.52,5257.6,3555.19,50.01,41.97,3
7,11,657.4,622.82,2690.27,1229.5,6.45,21.56,3
7,4,1127.07,439.85,5883.81,2446.69,60.63,32.24,3
7,3,977.63,339.51,5554.15,1352.17,55.04,22.64,3
7,6,889.66,421.02,4751.44,1334.92,41.42,22.48,3
7,10,921.05,264.75,5588.48,773.78,55.62,17.56,3
7,14,1186.23,507.52,5893.39,3004.61,60.8,37.14,3
7,9,993.65,498.92,4945.96,2132.54,44.72,29.48,3
7,23,1188.75,518.96,5856.77,3066.54,60.17,37.68,3
7,18,736.38,803.95,2310.02,2379.32,0.0,31.65,3
8,7,1578.58,368.09,-3180.21,20474.57,105.0,9.54,1
8,15,1409.18,1080.0,-17069.66,62914.27,85.29,68.0,1
8,20,1456.02,887.62,-13235.43,51446.95,90.73,52.2,0
8,1,842.9,573.29,-59751.43,31815.23,24.7,25.16,3
8,2,1345.42,704.89,-21462.98,40353.7,79.05,36.92,3
8,8,613.66,464.46,-77154.83,24996.08,0.0,15.76,3
8,3,976.7,340.84,-49209.79,18060.16,39.67,6.21,3
8,5,1172.74,639.28,-34593.3,36197.91,60.41,31.2,3
8,11,655.5,621.55,-74156.4,34463.8,4.26,28.81,3
8,4,1125.72,440.72,-37933.84,24238.76,55.67,14.72,3
8,6,888.96,420.78,-56028.07,22736.54,29.99,12.65,3
8,10,920.41,266.84,-53421.37,13552.55,33.69,0.0,3
8,9,992.79,495.23,-48178.41,27332.37,41.13,18.98,3
8,23,1188.56,522.21,-33230.16,29203.52,62.35,21.56,3
8,14,1186.55,503.23,-33359.48,28063.44,62.16,19.99,3
8,18,735.88,803.98,-68242.19,45499.75,12.65,44.01,3
9,7,1578.29,366.54,5304.1,8481.53,105.0,19.29,1
9,15,1409.04,1080.0,-1386.29,21922.43,80.25,68.0,1
9,16,418.31,303.93,-23079.21,3157.95,0.0,0.0,0
9,20,1455.6,887.57,440.69,18300.51,87.01,54.87,0
9,2,1342.51,703.34,-1698.27,14276.74,79.1,40.29,3
9,1,841.69,573.99,-13591.53,9965.1,35.1,24.67,3
9,5,1169.78,633.7,-5711.76,12297.19,64.25,33.12,3
9,11,654.49,620.57,-18372.11,10221.11,17.41,25.6,3
9,3,976.19,340.81,-9452.49,5851.42,50.41,9.76,3
9,4,1123.45,438.52,-6165.83,8293.45,62.57,18.61,3
9,8,612.84,461.5,-18838.03,6944.53,15.69,13.72,3
9,10,919.44,264.79,-10583.62,4155.67,46.23,3.62,3
9,6,889.28,420.66,-11877.24,7116.0,41.44,14.34,3
9,9,991.12,494.1,-9624.93,8920.17,49.77,20.88,3
9,18,737.03,803.75,-16983.03,14116.47,22.55,39.71,3
9,23,1188.47,528.42,-4879.69,10291.7,67.33,25.85,3
10,7,1577.93,367.94,-4230.65,20011.28,105.0,9.6,1
10,15,1409.4,1080.0,-18870.69,60877.33,88.89,68.0,1
10,16,419.09,304.78,-99649.84,15144.19,0.0,2.65,0
10,20,1455.11,885.94,-14899.08,49739.61,93.26,52.08,0
10,2,1342.57,703.79,-23979.34,39120.92,83.27,36.91,3
10,1,837.64,570.73,-65443.62,30917.12,37.64,25.19,3
10,4,1120.44,438.94,-42001.65,23619.77,63.44,14.76,3
10,8,612.25,460.27,-83897.9,24311.38,17.33,15.75,3
10,5,1166.98,631.24,-38370.86,34753.62,67.43,30.67,3
10,11,651.98,617.8,-80791.21,33433.48,20.75,28.78,3
10,3,975.03,338.96,-53877.74,17702.96,50.37,6.3,3
10,10,918.31,263.47,-58471.0,13291.59,45.31,0.0,3
10,6,888.83,419.29,-61065.13,22241.98,42.46,12.79,3
10,18,738.38,803.45,-73868.59,44226.67,28.37,44.21,3
10,14,1183.14,490.48,-36890.46,26656.85,69.06,19.1,3
10,23,1184.9,512.42,-36768.38,27923.69,69.2,20.91,3
11,7,1577.3,367.51,-7082.6,23642.67,105.0,8.89,1
11,15,1408.98,1080.0,-24029.51,73384.39,90.71,68.0,1
11,21,324.1,591.1,-131645.0,38870.9,0.0,26.98,0
11,16,419.5,303.89,-122076.26,18828.18,8.07,3.16,0
11,2,1339.46,702.51,-30815.73,46979.52,84.99,36.62,3
11,1,834.6,568.43,-80925.33,37448.75,42.75,25.29,3
11,11,650.55,616.72,-99223.75,40765.16,27.33,29.23,3
11,5,1163.7,631.54,-48252.81,41964.2,70.3,30.66,3
11,3,974.13,340.21,-66992.15,21543.2,54.5,6.39,3
11,8,611.9,457.66,-103013.1,29636.44,24.14,16.01,3
11,4,1118.95,437.81,-52637.17,28410.02,66.6,14.55,3
11,6,888.3,421.29,-75544.04,27182.0,47.29,13.09,3
11,10,917.81,263.54,-72562.04,16166.4,49.8,0.0,3
11,23,1182.74,498.36,-46318.69,32662.43,71.93,19.6,3
11,18,737.63,803.43,-90633.09,53841.87,34.57,44.77,3
12,7,1576.73,368.95,4105.55,9473.58,105.0,15.38,1
12,15,1408.54,1080.0,-3503.15,25077.38,85.14,68.0,1
12,20,1453.19,887.55,-1471.29,20851.33,90.44,53.75,0
12,21,324.62,591.44,-36113.82,10470.62,0.0,18.74,0
12,2,1338.2,702.75,-4500.26,16281.84,82.53,38.34,3
12,5,1160.09,632.41,-9890.89,14107.33,68.46,31.0,3
12,8,611.45,459.69,-26638.85,8407.56,24.74,11.78,3
12,1,829.09,565.32,-20115.26,11511.49,41.77,22.25,3
12,11,647.31,616.58,-26015.89,12086.7,26.36,24.19,3
12,4,1116.73,437.47,-10627.3,9539.71,66.54,15.6,3
12,3,973.32,336.01,-14822.59,6770.77,55.58,6.26,3
12,6,887.71,419.14,-17792.58,8381.41,47.83,11.69,3
12,10,917.04,262.26,-16359.17,4913.63,51.57,0.0,3
12,23,1181.44,497.52,-8780.74,11113.11,71.36,20.91,3
12,18,738.13,804.46,-23759.48,16647.96,32.25,39.57,3
13,7,1576.09,369.23,7473.82,5193.57,105.0,33.73,1
13,15,1408.57,1080.0,2672.71,10582.21,65.24,68.0,1
13,20,1453.46,888.33,3964.23,9127.97,75.93,58.75,0
13,16,420.66,304.87,-5204.02,-111.02,0.0,0.0,0
13,2,1337.23,702.42,3427.28,7059.97,71.49,45.6,3
13,3,972.96,335.5,856.59,2423.51,50.2,16.12,3
13,5,1157.41,635.38,1688.81,5746.71,57.09,37.25,3
13,1,827.08,565.62,-1724.4,3791.03,28.82,24.81,3
13,11,646.8,616.69,-3953.88,3485.92,10.35,22.87,3
13,4,1115.69,435.1,2045.62,3862.48,60.04,25.27,3
13,8,610.44,454.17,-3692.51,1946.59,12.52,13.08,3
13,6,887.89,420.47,-445.92,2800.05,39.41,18.51,3
13,10,916.09,262.96,518.1,1569.15,47.39,10.68,3
13,23,1180.96,496.12,2525.62,4652.84,64.02,30.29,3
13,18,739.16,803.29,-3687.16,5461.64,12.56,35.44,3
14,7,1576.34,368.64,8504.64,3917.32,105.0,42.46,1
14,20,1452.31,889.32,5605.1,5600.65,55.35,61.1,0
14,15,1408.5,1080.0,4551.4,6224.16,37.31,68.0,1
14,2,1335.44,700.75,5835.37,4285.36,59.29,46.54,3
14,4,1113.08,435.55,5865.42,2182.57,59.81,23.26,3
14,8,610.54,456.9,3225.85,81.85,14.61,0.0,3
14,1,824.47,565.69,3835.33,1479.73,25.04,15.48,3
14,3,972.71,333.26,5600.27,1133.36,55.27,11.64,3
14,5,1153.44,634.69,5201.3,3209.31,48.43,34.62,3
14,6,887.38,420.83,4785.98,1135.25,41.32,11.66,3
14,10,915.19,262.3,5618.29,579.31,55.58,5.51,3
14,11,644.55,618.35,2693.97,919.87,5.5,9.28,3
14,23,1179.87,499.82,5923.46,2748.46,60.8,29.52,3
14,18,739.96,802.84,2372.76,2124.18,0.0,22.61,3
15,7,1576.44,369.9,8818.65,3552.64,105.0,50.97,1
15,20,1451.77,889.04,6124.87,4530.79,35.69,63.34,0
15,15,1407.95,1080.0,5140.47,4899.59,10.37,68.0,1
15,2,1333.07,697.65,6593.53,3441.68,47.75,49.57,3
15,4,1111.81,435.24,7049.72,1689.64,59.49,27.41,3
15,5,1149.77,636.68,6279.43,2451.13,39.67,37.04,3
15,1,820.96,566.24,5543.77,788.92,20.74,16.03,3
15,8,609.61,453.4,5369.84,-478.62,16.27,0.0,3
15,3,971.67,333.1,7055.21,768.69,59.63,15.77,3
15,6,887.09,420.62,6398.65,652.4,42.74,14.3,3
15,11,641.97,619.62,4737.51,154.3,0.0,8.0,3
15,10,913.77,263.68,7177.92,308.01,62.79,9.95,3
15,23,1178.93,505.45,6952.88,2193.44,57.0,33.78,3
16,7,1576.54,370.4,8916.38,3448.32,105.0,54.11,1
16,20,1450.91,890.05,6281.7,4206.01,27.92,64.13,0
16,15,1408.4,1080.0,5327.52,4498.11,0.0,68.0,1
16,2,1331.47,697.85,6824.28,3188.98,43.79,50.67,3
16,4,1110.65,435.79,7413.15,1544.94,61.02,28.92,3
16,1,817.44,568.09,6062.38,577.84,21.5,16.12,3
16,5,1147.03,632.41,6634.74,2204.29,38.25,37.64,3
16,8,608.83,452.93,6030.72,-640.13,20.57,0.0,3
16,3,971.17,332.92,7506.89,665.13,63.76,17.27,3
16,6,887.26,420.53,6899.42,514.31,45.99,15.28,3
16,11,641.38,619.96,5373.71,-72.72,1.35,7.51,3
16,10,913.47,262.2,7670.72,229.87,68.56,11.51,3
16,23,1180.69,524.56,7201.3,2080.71,54.82,36.01,3
17,7,1575.69,369.07,8951.22,3410.84,105.0,55.11,1
17,15,1407.97,1079.86,5385.4,4373.22,10.03,68.0,1
17,20,1449.6,890.29,6328.87,4102.76,35.16,64.38,0
17,1,813.49,567.97,6219.43,501.01,32.25,16.14,3
17,5,1142.65,633.77,6724.92,2122.1,45.71,37.85,3
17,2,1328.46,696.4,6897.0,3098.49,50.29,50.93,3
17,4,1108.6,433.78,7531.27,1490.23,67.18,29.39,3
17,3,970.89,332.52,7647.51,634.86,70.28,17.93,3
17,8,607.5,447.41,6255.92,-704.26,33.22,0.0,3
17,6,887.79,419.75,7058.34,475.1,54.59,15.79,3
17,10,912.52,258.78,7833.75,198.22,75.24,12.09,3
17,11,640.0,619.61,5569.34,-146.03,14.93,7.48,3
17,9,977.36,484.85,6986.12,1029.64,52.67,23.22,3
17,14,1177.59,503.77,7387.44,1965.05,63.35,35.75,3
17,23,1179.53,523.29,7305.35,2020.56,61.17,36.49,3
17,18,744.61,802.82,5008.61,759.11,0.0,19.6,3
18,7,1575.38,371.15,8946.74,3399.75,105.0,55.39,1
18,15,1407.71,1079.99,5390.11,4339.48,9.39,68.0,1
18,20,1448.51,891.27,6327.88,4072.18,34.6,64.41,0
18,5,1139.43,633.54,6738.29,2082.57,45.63,37.72,3
18,1,810.76,568.22,6245.14,463.53,32.38,16.0,3
18,2,1327.24,696.23,6907.17,3068.1,50.17,50.94,3
18,4,1107.5,434.58,7548.14,1467.07,67.4,29.46,3
18,11,639.51,620.15,5605.36,-175.54,15.18,7.43,3
18,6,888.39,419.31,7093.46,454.99,55.18,15.89,3
18,10,911.93,257.98,7868.07,175.96,76.0,12.14,3
18,3,969.64,332.78,7672.63,610.91,70.75,17.98,3
18,8,607.22,447.95,6295.16,-729.03,33.72,0.0,3
18,9,976.12,482.72,7020.34,996.5,53.22,23.15,3
18,23,1177.71,528.33,7298.15,2002.78,60.68,36.65,3
18,18,747.1,804.6,5040.63,742.41,0.0,19.74,3
18,14,1176.56,499.85,7422.24,1929.86,64.02,35.67,3
19,7,1575.22,368.73,8946.78,3377.15,105.0,55.21,1
19,15,1407.75,1079.66,5360.53,4337.51,9.08,68.0,1
19,5,1137.98,634.77,6702.95,2059.49,44.99,37.66,3
19,1,808.55,567.08,6212.93,421.69,31.88,15.84,3
19,2,1326.53,697.08,6877.89,3053.55,49.67,50.9,3
19,4,1107.04,435.36,7521.31,1441.22,66.87,29.42,3
19,11,639.19,619.58,5570.16,-210.35,14.69,7.42,3
19,3,968.75,333.0,7646.68,575.85,70.23,17.89,3
19,6,888.8,420.18,7063.86,427.59,54.64,15.92,3
19,10,911.48,258.57,7842.02,140.38,75.45,12.09,3
19,8,606.69,448.51,6257.83,-767.38,33.08,0.0,3
19,23,1175.52,520.94,7303.0,1953.74,61.04,36.25,3
19,14,1175.5,502.3,7386.39,1908.79,63.27,35.65,3
19,18,747.46,800.47,5020.9,709.59,0.0,19.67,3
20,7,1574.98,368.37,8954.38,3379.49,105.0,57.7,1
20,15,1407.35,1079.78,5373.17,4326.2,8.64,68.0,1
20,16,424.59,302.16,6506.69,-1922.9,39.14,0.0,0
20,5,1133.18,634.95,6708.52,2039.45,44.57,43.12,3
20,1,804.8,567.37,6227.51,409.77,31.63,25.38,3
20,4,1104.4,435.69,7530.98,1435.6,66.7,36.55,3
20,2,1324.82,698.78,6880.15,3048.64,49.19,54.1,3
20,6,888.83,419.97,7087.14,434.1,54.76,25.65,3
20,3,967.91,331.91,7669.51,577.78,70.43,27.21,3
20,10,910.65,255.05,7876.67,138.46,76.0,22.43,3
20,8,606.68,446.45,6295.78,-764.52,33.46,12.6,3
20,11,639.06,619.82,5597.65,-206.34,14.68,18.68,3
20,14,1172.13,502.14,7395.34,1896.92,63.05,41.57,3
20,18,749.53,800.74,5052.08,719.07,0.0,28.75,3
21,7,1574.73,369.75,8939.55,3376.06,105.0,57.62,1
21,15,1407.48,1079.76,5356.47,4333.31,8.96,68.0,1
21,17,1052.61,406.32,7520.66,1124.73,66.97,33.22,0
21,26,626.55,556.14,5825.28,-424.06,21.52,16.43,0
21,16,424.82,301.8,6479.87,-1939.17,39.07,0.0,0
21,19,886.01,301.36,7590.43,126.02,68.84,22.39,0
21,20,1448.25,893.49,6289.02,4068.28,33.95,65.13,0
21,1,803.4,567.05,6201.47,394.52,31.61,25.3,3
21,4,1102.98,435.45,7511.23,1420.39,66.71,36.42,3
21,2,1323.53,699.04,6860.42,3042.1,49.27,54.0,3
21,5,1129.27,636.36,6674.29,2021.1,44.28,42.93,3
21,3,967.29,331.08,7652.67,561.6,70.5,27.11,3
21,6,888.88,420.19,7064.93,424.5,54.75,25.62,3
21,11,638.17,619.59,5568.94,-219.48,14.65,18.64,3
21,10,910.5,255.34,7855.51,125.14,75.94,22.38,3
21,8,608.12,448.61,6262.72,-765.05,33.25,12.73,3
21,14,1171.79,497.86,7397.01,1878.7,63.65,41.39,3
21,18,751.64,802.46,5022.39,728.43,0.0,28.92,3
22,7,1574.31,369.44,8950.75,3384.39,105.0,57.36,1
22,17,1051.91,407.09,7544.55,1141.41,67.16,31.94,0
22,15,1407.59,1079.73,5384.61,4323.48,9.04,68.0,1
22,19,884.66,301.29,7620.48,144.02,69.2,20.64,0
22,2,1322.13,700.4,6875.54,3042.93,49.16,53.49,3
22,1,800.0,569.43,6222.79,401.57,31.59,23.56,3
22,5,1125.21,632.77,6710.74,2003.56,44.72,41.71,3
22,4,1101.23,435.6,7534.17,1429.18,66.88,35.2,3
22,6,888.91,419.6,7102.34,443.39,55.26,24.03,3
22,3,966.64,331.68,7679.12,582.03,70.78,25.61,3
22,8,607.31,445.88,6317.67,-751.5,34.14,10.5,3
22,10,910.32,256.44,7881.53,152.28,76.23,20.74,3
22,11,637.67,620.01,5612.22,-203.25,15.16,16.71,3
22,14,1171.33,495.86,7431.26,1884.96,64.11,40.37,3
22,21,327.73,581.68,5048.79,-1677.76,0.0,0.0,3
22,18,752.49,801.03,5076.22,738.37,0.74,27.38,3
23,7,1573.9,368.68,8964.57,3393.9,105.0,57.97,1
23,17,1051.43,405.01,7585.93,1153.41,64.27,33.32,0
23,15,1406.64,1079.76,5410.55,4305.81,0.0,68.0,1
23,25,1184.96,649.21,6810.25,2316.43,41.35,46.12,0
23,26,622.97,555.41,5918.63,-402.99,15.01,16.2,0
23,16,426.12,299.01,6601.16,-1876.2,35.18,0.0,0
23,1,797.06,568.7,6264.99,402.7,25.24,25.07,3
23,2,1322.15,700.78,6900.3,3047.1,44.01,54.15,3
23,4,1099.97,436.02,7561.01,1441.66,63.53,36.5,3
23,3,965.84,331.07,7715.66,600.32,68.1,27.24,3
23,6,888.88,419.83,7141.36,464.55,51.14,25.75,3
23,5,1120.73,629.78,6747.12,1985.38,39.49,42.48,3
23,10,910.32,256.3,7919.09,179.09,74.11,22.61,3
23,11,636.7,619.09,5667.23,-193.58,7.58,18.51,3
23,8,607.62,445.81,6370.63,-726.57,28.36,12.65,3
23,14,1170.55,495.56,7460.45,1894.46,60.56,41.48,3
24,7,1573.46,368.2,8979.29,3407.03,105.0,58.27,1
24,17,1051.06,405.33,7624.5,1174.31,67.51,33.47,0
24,26,619.76,554.66,5979.59,-398.69,21.99,16.01,0
24,15,1405.51,1080.0,5439.23,4283.5,7.04,68.0,1
24,19,882.33,300.31,7705.99,186.62,69.76,22.51,0
24,16,426.33,298.49,6675.32,-1840.26,41.24,0.0,0
24,1,795.08,571.56,6304.01,417.48,30.97,25.07,3
24,2,1319.82,699.67,6931.14,3037.01,48.32,54.16,3
24,4,1099.1,435.7,7599.23,1456.57,66.81,36.61,3
24,6,889.08,420.36,7188.86,490.03,55.45,25.88,3
24,3,964.67,330.03,7761.75,619.56,71.31,27.31,3
24,5,1117.69,630.04,6779.53,1981.77,44.13,42.44,3
24,10,910.56,255.97,7967.0,210.82,76.99,22.78,3
24,8,607.44,445.42,6436.08,-702.2,34.62,12.64,3
24,11,634.76,617.24,5736.17,-189.61,15.25,18.33,3
24,14,1168.57,494.98,7494.51,1899.79,63.91,41.53,3
24,18,754.84,803.18,5184.93,766.66,0.0,28.95,3
25,7,1573.04,370.18,8965.62,3398.05,105.0,60.28,1
25,15,1405.85,1079.49,5426.15,4290.94,9.56,68.0,1
25,21,334.88,603.56,5071.72,-1568.83,0.0,17.34,0
25,17,1050.35,401.64,7619.97,1146.57,68.71,40.82,0
25,19,881.39,302.14,7672.61,165.79,70.13,32.34,0
25,26,617.76,553.85,5945.3,-425.74,23.56,27.22,0
25,1,793.67,570.66,6276.34,395.19,32.48,34.32,3
25,2,1319.04,697.2,6925.69,3023.08,49.99,57.04,3
25,4,1099.16,434.85,7584.95,1440.19,67.77,43.35,3
25,10,909.72,254.02,7951.97,180.76,77.67,32.47,3
25,3,964.77,329.86,7741.73,600.49,72.0,36.09,3
25,6,889.42,419.08,7171.19,471.28,56.61,34.98,3
25,5,1113.52,632.0,6741.45,1958.86,45.02,47.84,3
25,8,607.96,445.57,6404.16,-719.09,35.93,24.69,3
25,11,632.73,616.84,5699.73,-213.87,16.93,29.05,3
25,14,1168.92,495.38,7476.7,1890.03,64.85,47.24,3
25,27,105.35,176.58,6440.69,-3574.37,36.91,0.0,3
26,7,1572.53,370.37,8955.77,3378.31,105.0,60.03,1
26,15,1405.64,1080.0,5399.52,4306.87,10.81,68.0,1
26,28,1185.01,529.6,7332.73,2026.32,62.01,48.42,0
26,21,336.12,606.05,4991.35,-1577.13,0.0,17.49,0
26,2,1318.54,697.64,6898.46,3017.52,50.51,56.93,3
26,5,1110.53,631.34,6703.75,1934.13,45.35,47.63,3
26,1,792.57,569.32,6230.81,370.79,32.83,34.21,3
26,4,1098.38,434.07,7554.38,1415.07,67.88,43.18,3
26,3,964.78,329.14,7707.21,572.29,71.93,35.94,3
26,6,889.73,418.94,7130.05,449.41,56.64,34.89,3
26,10,909.81,255.54,7905.67,153.82,77.19,32.35,3
26,8,609.1,445.68,6349.51,-738.39,35.97,24.69,3
26,11,631.44,619.84,5625.91,-228.32,16.81,29.07,3
26,14,1167.64,495.48,7443.91,1868.51,64.96,47.07,3
26,27,106.05,176.38,6364.23,-3615.22,36.36,0.0,3
27,7,1571.86,371.1,8945.98,3364.8,105.0,59.86,1
27,15,1406.52,1080.0,5383.5,4318.74,0.0,68.0,1
27,28,1184.86,530.68,7308.79,2016.56,56.75,48.35,0
27,20,1442.79,889.37,6321.93,4025.65,27.66,65.5,0
27,5,1105.99,636.34,6648.33,1916.48,37.28,47.49,3
27,1,790.83,568.97,6196.82,347.3,23.97,34.1,3
27,2,1314.07,692.62,6893.72,2980.63,44.51,56.58,3
27,4,1098.59,432.45,7541.72,1396.54,63.61,43.06,3
27,11,629.64,627.11,5552.11,-234.12,4.97,29.14,3
27,3,964.25,330.1,7678.26,551.84,67.64,35.85,3
27,6,889.98,417.36,7111.05,428.33,50.92,34.79,3
27,8,610.37,445.48,6317.68,-753.91,27.53,24.7,3
27,10,908.77,254.58,7883.25,123.61,73.68,32.19,3
27,14,1168.25,498.02,7415.08,1864.35,59.88,47.05,3
27,27,106.29,176.88,6314.24,-3647.76,27.43,0.0,3
28,7,1571.62,370.98,8940.75,3354.34,105.0,59.73,1
28,15,1406.29,1080.0,5369.06,4326.33,8.87,68.0,1
28,26,611.8,553.98,5804.65,-498.63,20.6,26.97,0
28,28,1184.75,527.79,7305.1,2001.88,60.98,48.23,0
28,1,789.88,568.11,6171.38,332.34,30.47,34.03,3
28,5,1102.99,635.95,6623.76,1897.16,42.64,47.34,3
28,2,1312.45,692.28,6877.41,2970.38,49.47,56.47,3
28,11,628.44,634.0,5486.75,-230.96,12.04,29.24,3
28,4,1098.31,430.55,7531.5,1380.32,67.07,42.94,3
28,3,963.99,329.74,7658.31,535.93,70.48,35.76,3
28,6,890.27,419.39,7079.21,422.5,54.9,34.8,3
28,8,612.15,443.54,6299.66,-763.66,33.92,24.71,3
28,10,907.91,256.12,7852.32,107.24,75.71,32.12,3
28,14,1166.62,497.73,7395.86,1848.18,63.42,46.92,3
28,18,762.35,806.24,5039.4,784.08,0.0,37.87,3
28,27,106.38,177.43,6269.35,-3669.22,33.1,0.0,3
29,7,1571.32,370.51,8945.24,3352.65,105.0,59.77,1
29,15,1405.09,1080.0,5371.29,4318.46,0.0,68.0,1
29,19,878.67,304.04,7573.74,94.38,64.71,32.01,0
29,20,1442.02,890.0,6310.13,4025.89,27.58,65.51,0
29,26,609.22,552.93,5811.33,-511.15,12.93,26.85,0
29,28,1184.55,527.37,7311.79,2000.58,57.01,48.25,0
29,1,786.88,567.83,6172.74,319.35,23.55,33.93,3
29,5,1100.86,636.51,6621.97,1889.21,36.74,47.3,3
29,11,627.05,636.47,5480.66,-230.16,3.21,29.25,3
29,2,1312.84,692.9,6880.47,2973.2,44.34,56.54,3
29,4,1098.55,430.5,7537.87,1382.53,63.65,42.99,3
29,3,963.81,328.72,7668.52,534.68,67.49,35.76,3
29,6,891.25,419.82,7086.21,429.61,50.38,34.87,3
29,10,908.36,253.56,7871.09,105.56,73.44,32.11,3
29,8,612.64,442.91,6311.66,-760.92,27.63,24.72,3
29,14,1166.39,495.42,7410.96,1842.41,59.92,46.9,3
29,27,106.29,178.5,6274.41,-3662.77,26.53,0.0,3
30,7,1570.97,371.32,8938.35,3352.12,105.0,59.84,1
30,26,607.94,559.21,5774.96,-508.69,12.17,26.95,0
30,15,1403.56,1080.0,5360.28,4310.76,0.0,68.0,1
30,1,783.76,569.61,6152.27,303.96,23.24,33.87,3
30,2,1309.84,691.94,6872.62,2955.38,44.38,56.46,3
30,11,625.49,639.85,5456.05,-235.67,2.81,29.28,3
30,4,1098.33,430.87,7532.13,1378.56,63.73,43.03,3
30,3,963.47,329.95,7659.05,531.14,67.46,35.81,3
30,5,1096.32,636.51,6606.14,1865.3,36.56,47.17,3
30,6,892.6,420.39,7083.04,431.73,50.56,34.96,3
30,10,908.26,252.07,7874.79,96.08,73.79,32.1,3
30,8,613.71,442.38,6312.19,-764.52,27.93,24.77,3
30,14,1165.58,495.13,7406.42,1834.73,60.04,46.91,3
30,27,106.65,178.02,6273.89,-3673.16,26.81,0.0,3
31,7,1570.92,372.15,8939.62,3358.89,105.0,55.22,1
31,26,606.75,558.63,5798.67,-514.0,12.51,3.26,0
31,25,1176.03,645.13,6772.55,2242.85,41.19,40.25,0
31,15,1405.62,1080.0,5373.66,4311.17,0.0,68.0,1
31,20,1441.5,891.53,6303.68,4021.19,27.38,64.11,0
31,11,626.06,638.74,5485.97,-235.91,3.31,6.99,3
31,1,782.22,569.12,6171.27,297.07,23.49,14.14,3
31,2,1308.8,686.98,6902.57,2937.61,45.02,49.57,3
31,4,1097.79,430.89,7545.07,1380.09,63.94,28.67,3
31,6,893.5,419.51,7107.55,437.79,51.05,16.03,3
31,3,963.21,328.71,7680.95,532.92,67.94,17.3,3
31,5,1094.11,637.01,6613.01,1856.49,36.49,35.06,3
31,8,614.15,443.28,6333.05,-756.67,28.25,0.0,3
